"sold_price",".pred"
271000,357358.189932822
67000,93550.9974328934
193500,237597.750706878
232900,224930.181319148
289900,325376.875605729
215000,227612.291326807
275000,280948.839970568
163000,117161.723412953
116000,134000.364153958
212500,218143.258395176
237757,268603.423522835
224000,297075.329810985
234900,273489.17095861
80000,102296.343152102
266016,403092.06419417
159900,68117.9363110273
140000,168306.86849401
195000,215253.704577573
264900,320840.122173748
195000,187031.100784119
240000,234420.936500703
175000,175606.957245142
263000,251030.54449785
405000,465791.352901278
288000,362579.282114669
196000,231155.040567408
205000,232058.748266519
160000,108827.432848038
121000,142804.267510903
510000,488617.613133929
235715,211302.010709902
194900,206275.150766818
385000,403241.32153155
818900,708173.824492904
338335,375024.895631485
307500,227132.258647862
258200,321046.377571571
344000,422762.047274721
370000,425527.307414953
60000,86041.062657956
265000,321415.807393664
187500,235193.52297113
284900,264748.689395801
195000,267798.526464974
184900,194557.814137642
205000,262760.01708529
271000,300734.377482941
136000,140246.886790652
174000,204658.950541032
410000,438384.258352914
135000,95546.6152857922
168000,176519.101746842
309900,400696.929770078
425000,530004.563333414
179900,207166.541881542
175000,157097.911992143
240000,241095.051341794
222000,328447.49426095
235000,283921.508967974
176000,176040.861667068
276000,321540.490443759
249300,268583.786294309
204500,195783.89215613
256000,224022.240058981
255000,297993.556039582
215900,234091.051550443
211000,221014.642070557
241900,394530.412884013
185000,179189.833373083
394809,389542.380930843
144000,229146.138374457
258900,396542.402748833
279000,312341.188852172
268000,350376.998873644
224900,263517.597678828
238482,269056.554751653
229000,204847.468798838
226080,268597.683026481
218000,266085.956228046
275000,258512.238433493
307500,336494.11387001
241800,304384.693117129
413000,510955.601658372
98000,100517.77023057
180000,154448.911753047
194000,222426.478358108
163000,177540.552302903
139000,128999.270690235
175000,210819.697881989
170000,129074.109642382
550000,524425.348171545
303000,329869.06405929
211000,226455.867628584
86000,102779.412497498
220000,264837.050312393
206403,245347.144630204
800000,735819.606722954
178665,231863.080818011
205000,226347.544884842
199000,218157.451174856
218000,245713.773586052
159400,188566.51063627
324000,347502.229988548
790413,561325.588589997
169900,158100.591858484
328000,368175.89538031
209900,147131.489404534
167000,89170.9323605944
248305,397531.568717969
255000,342117.489113707
205000,236156.856831543
285000,330692.048432061
178900,225573.770622586
620000,676851.795330867
159697,143779.243180765
402500,435663.157580392
244000,246422.843510361
219900,228019.806374544
246894,250612.455418864
68000,111270.699801661
210000,230785.525857283
267000,272965.471507245
215000,223286.158029153
362000,517889.762833475
93000,122783.278980287
189900,176295.230605555
250000,195431.453401938
470000,393524.043923056
362260,318084.852709372
224500,248154.022345354
181000,171022.461458167
389900,418436.306333242
147000,128999.270690235
175000,146675.297126171
367000,461125.530984187
137000,148459.048836976
182500,171861.119574157
487000,492472.433766129
193000,217249.958350653
292000,349823.231981653
378000,428981.591908752
420000,451898.504361875
195000,240811.934506153
262900,270343.565168784
184500,163296.207825338
197000,271597.698790655
174000,147733.631333754
239857,282732.053241698
93000,140757.438250446
355000,392823.420577391
263000,296235.775603474
239900,281161.108281692
306500,339653.581412291
225000,240569.201543027
249900,265612.915240909
299900,342510.474546311
305000,358332.54774873
188000,214610.768470927
272000,323113.79758128
192000,185899.246211307
253717,268951.237785957
120000,147242.558943294
454351,503518.731971621
150000,149146.4415208
275000,309020.384042416
290000,338915.220280453
240000,238260.469451429
171000,195652.167608602
237000,318281.18153003
138000,105763.53456361
240000,249589.078345701
249000,291268.2506469
242078,268602.413366379
195000,224175.06914565
130000,82711.1114444285
215500,244447.493043835
357500,365296.649302852
175000,204853.002672458
232450,243698.505747076
165500,240353.160988033
225000,205501.312634237
178000,251491.778672864
70000,90925.7775205059
389000,406510.793391688
115000,113618.766992495
59900,87609.3559379059
324900,367181.817601251
672500,568172.701707437
155000,207504.983072551
217900,230960.917163351
303000,398443.476298131
169500,217773.387064761
525000,441595.379461979
255275,299280.657154743
405819,413901.783333836
154000,78825.7861328229
129000,168120.88617152
135000,92235.033225012
375000,398779.927782327
260000,327257.449377893
155000,165576.846290856
405000,320245.258238049
168500,174684.172214023
101000,173829.026531727
590000,501176.64274607
153000,128999.270690235
233000,208879.605944298
250000,200003.408253949
259900,284460.821879128
225000,180384.874534873
149665,208882.975518514
230000,277589.972420677
200000,184133.142300895
466000,274255.808391244
111000,108710.647748318
184900,198949.223940604
305000,316123.940329816
152000,243529.151166484
175000,141365.54158565
350000,411904.179898423
194900,228982.294144622
285000,379106.868883453
185000,171621.486022404
499800,757694.13720191
149900,165536.918194159
246000,314286.147854364
159800,182201.218859044
450000,470106.890491924
290000,258692.480631395
126108,227252.45675239
240000,273583.494445305
153000,130055.725210389
895000,533017.015223169
304000,401950.163509521
174900,254564.217416896
209990,252102.020637649
195000,188155.912688638
199900,274206.444697981
143000,173992.073980053
268000,291399.98588623
320000,245351.463809755
275000,300949.126493027
220000,187895.623451159
60000,65317.174052542
169000,138258.626241672
191300,215894.622959783
290000,288493.811459907
176000,216595.319192414
213000,224003.233320077
225500,200408.795943816
250000,207179.450259441
227399,216188.13797653
143000,232052.745142768
214711,250305.566448974
430000,503783.320052216
190000,174875.591833447
234900,250832.033608687
157500,159124.028552525
217000,244519.516283573
200000,304530.479541944
187000,193638.883633288
160000,107390.530680116
427434,406708.767960745
195000,197100.779601693
242500,287603.20105338
183000,235130.43451371
179900,175938.186472113
239500,265670.626390883
180400,206930.390094663
180800,225915.451056885
213000,231591.83938248
55000,17018.3822561814
190000,230059.815920135
449900,425954.365557363
700000,481407.439584935
449900,440442.335272914
305000,256280.612861518
360000,306625.321324511
190200,289789.763051196
139000,142298.178605301
310000,266619.90481052
295900,376421.392413397
103000,158159.569263179
105000,149920.824020421
485000,494128.367698338
287500,332387.231407681
419000,459847.00323134
170000,173032.539767706
310000,264483.116121185
337000,282723.444369252
110000,184757.539727712
90000,94141.2242172822
127500,63561.4692355357
70000,45253.2878318979
189900,222022.17506554
259900,224989.425413184
355000,401861.597664826
163000,146662.029278914
271500,295550.915566465
173000,236798.320470502
223077,238918.718960942
307000,411549.332701773
385000,445860.851884506
370000,456039.865558878
190000,186802.841542881
245000,345145.758877597
275000,333116.529372066
244900,277691.470294275
183000,200284.385873982
181000,239183.342602519
239000,272487.762889528
216500,226500.804275938
319713,351036.414781748
139781,89111.9764194431
470000,487445.85548822
90000,98551.5555559177
244000,256286.324074665
291500,339785.064639315
100000,122571.37543054
188500,234188.894060434
194000,187643.466675242
280000,271152.188143701
399900,446302.475503796
281900,298140.032457071
190000,259402.808961326
124900,87477.089910558
244215,268907.420450741
303187,380000.233244164
179900,208023.176406702
208000,205475.956615631
138000,77841.2389430399
378257,318845.163348534
198500,217532.365585051
229900,264598.272961109
248500,285219.93853882
159900,185862.170958945
276500,379048.957125871
